Entry	Seq_count
tr|A0A6J5ZCM4|A0A6J	2
tr|A0A7C2BPC9|A0A7C	1
tr|A0A7C2JF87|A0A7C	1
tr|A0A7C5EL50|A0A7C	3
tr|A0A7C6XIE5|A0A7C	1
tr|A0A7D8BD35|A0A7D	2
tr|A0A7G7MBR6|A0A7G	2
tr|A0A7H2BKN0|A0A7H	1
tr|A0A7J5VQC6|A0A7J	1
tr|A0A7V0UHZ4|A0A7V	1
tr|A0A7W0PXK1|A0A7W	1
tr|A0A7W9BAM1|A0A7W	1
tr|A0A7X8USM1|A0A7X	1
tr|A0A840NE48|A0A84	1
tr|A0A8J2TEV2|A0A8J	1
tr|A0A8J7SB38|A0A8J	1
tr|A0A917HI12|A0A91	1
tr|A0A920D004|A0A92	1
tr|A0A935PEK6|A0A93	2
tr|A0A940GPK8|A0A94	1
tr|A0A947TCI7|A0A94	1
tr|A0A949IXZ8|A0A94	1
tr|A0A950J045|A0A95	2
tr|A0A951SJU9|A0A95	1
tr|A0A952U2A1|A0A95	1
tr|A0A960NWA2|A0A96	1
tr|A0A968JSB4|A0A96	1
tr|A0A971FPB3|A0A97	5
tr|A0A971ZU32|A0A97	1
tr|I9A9R6|I9A9R6_9A	1
tr|Q07TZ6|Q07TZ6_RH	7
tr|A0A0D8CQ43|A0A0D	1
tr|A0A0F5LUZ6|A0A0F	5
tr|A0A0M0EHU0|A0A0M	8
tr|A0A0Q4P094|A0A0Q	1
tr|A0A0S9LHN2|A0A0S	1
tr|A0A109LYC3|A0A10	5
tr|A0A1G5JF07|A0A1G	1
tr|A0A2A5FWB4|A0A2A	1
tr|A0A2D6DJQ1|A0A2D	1
tr|A0A348HFG2|A0A34	5
tr|A0A3E0U1F9|A0A3E	3
tr|A0A4V3H784|A0A4V	1
tr|A0A5A7MY08|A0A5A	3
tr|A0A5B0W8G0|A0A5B	2
tr|A0A7U4P820|A0A7U	4
tr|A0A845QCN5|A0A84	2
tr|A0A8J3GI42|A0A8J	1
tr|A0A8X8T009|A0A8X	2
tr|A0A929IMY0|A0A92	1
tr|A0A290QB67|A0A29	1
tr|A0A0C2CYW3|A0A0C	3
tr|A0A142L1V6|A0A14	2
tr|A0A146GAE2|A0A14	3
tr|A0A160PLT4|A0A16	17
tr|A0A163HEV4|A0A16	3
tr|A0A176QDF4|A0A17	2
tr|A0A1D8ARW1|A0A1D	1
tr|A0A1F6QJR2|A0A1F	3
tr|A0A1G0DLR6|A0A1G	3
tr|A0A1G2W0Q0|A0A1G	1
tr|A0A1G8H2K1|A0A1G	3
tr|A0A1G9YT59|A0A1G	1
tr|A0A1H5ZQ14|A0A1H	11
tr|A0A1H8QDI5|A0A1H	1
tr|A0A1H8QRZ1|A0A1H	2
tr|A0A1H9I5W0|A0A1H	1
tr|A0A1I7GKM1|A0A1I	1
tr|A0A1I7MZ27|A0A1I	1
tr|A0A1I7NTW5|A0A1I	5
tr|A0A1J4Q4J9|A0A1J	1
tr|A0A1M7LFH5|A0A1M	7
tr|A0A1Q3X2U6|A0A1Q	1
tr|A0A1R1A254|A0A1R	8
tr|A0A1S1R5B6|A0A1S	1
tr|A0A1W9J2H5|A0A1W	4
tr|A0A1X2ZKL2|A0A1X	6
tr|A0A285QRS9|A0A28	2
tr|A0A285VDD7|A0A28	2
tr|A0A2A5CSH6|A0A2A	1
tr|A0A2D5GUR2|A0A2D	16
tr|A0A2E6AEH5|A0A2E	1
tr|A0A2H6APW0|A0A2H	3
tr|A0A2K9LJW8|A0A2K	1
tr|A0A2N5JAY1|A0A2N	1
tr|A0A2S1SJT1|A0A2S	4
tr|A0A2S3VGN4|A0A2S	8
tr|A0A2S8I9G3|A0A2S	1
tr|A0A2U1T883|A0A2U	1
tr|A0A2V6D185|A0A2V	1
tr|A0A2V8NEX9|A0A2V	1
tr|A0A2W4I1M2|A0A2W	1
tr|A0A2W4NUH8|A0A2W	1
tr|A0A2W6Y6K4|A0A2W	1
tr|A0A2Z5ZKN3|A0A2Z	1
tr|A0A344UVS9|A0A34	2
tr|A0A353WIV8|A0A35	1
tr|A0A355ST56|A0A35	1
tr|A0A379J7T5|A0A37	5
tr|A0A3A0DEE0|A0A3A	1
tr|A0A3B9VJ75|A0A3B	2
tr|A0A3G5HPA5|A0A3G	2
tr|A0A3M2BXA2|A0A3M	2
tr|A0A3N2QKM4|A0A3N	2
tr|A0A3N5L2V0|A0A3N	1
tr|A0A3S2UHJ6|A0A3S	1
tr|A0A495B318|A0A49	3
tr|A0A4Q3CY91|A0A4Q	1
tr|A0A4R6URS1|A0A4R	1
tr|A0A4V6CRU2|A0A4V	1
tr|A0A519YZ95|A0A51	1
tr|A0A520J5T0|A0A52	1
tr|A0A537Z3Q3|A0A53	1
tr|A0A538KIX3|A0A53	2
tr|A0A542ZCT5|A0A54	2
tr|A0A543HYQ3|A0A54	1
tr|A0A561PWR0|A0A56	1
tr|A0A5E5A9Z8|A0A5E	1
tr|A0A5M8FHX3|A0A5M	1
tr|A0A5P9PF43|A0A5P	1
tr|A0A6G6K8V2|A0A6G	1
tr|A0A6I2GSQ6|A0A6I	4
tr|A0A6N7EHD7|A0A6N	1
tr|A0A6S7BEK1|A0A6S	1
tr|A0A7C3N754|A0A7C	2
tr|A0A7C5PSJ8|A0A7C	2
tr|A0A7K0ZJK3|A0A7K	1
tr|A0A7V8WJ73|A0A7V	1
tr|A0A7V9ZXZ7|A0A7V	2
tr|A0A7W1SQC6|A0A7W	7
tr|A0A7W9Q2J0|A0A7W	1
tr|A0A7Y2C5V3|A0A7Y	1
tr|A0A7Y3HGR2|A0A7Y	3
tr|A0A833LVR4|A0A83	1
tr|A0A8B6KVE8|A0A8B	17
tr|A0A8J4H3B7|A0A8J	1
tr|A0A8S0XVE5|A0A8S	10
tr|A0A916ESW0|A0A91	3
tr|A0A929ISV5|A0A92	1
tr|A0A938GL68|A0A93	1
tr|A0A946JX15|A0A94	1
tr|A0A949IQ46|A0A94	1
tr|A0A955AR09|A0A95	1
tr|A0A957RM49|A0A95	2
tr|A0A959TLN0|A0A95	1
tr|A0A968QK32|A0A96	1
tr|A0A972T387|A0A97	1
tr|A0A976CAZ4|A0A97	1
tr|A0A976EEK3|A0A97	1
tr|B8DS16|B8DS16_DE	2
tr|E3FFG4|E3FFG4_ST	1
tr|M5U796|M5U796_9B	1
tr|U5QK54|U5QK54_9C	3
tr|A0A239ENC1|A0A23	1
tr|A0A2A4FJY3|A0A2A	1
tr|A0A2N0XNE1|A0A2N	2
tr|A0A317E6S9|A0A31	1
tr|A0A348HEP9|A0A34	1
tr|A0A7W9ZEU2|A0A7W	1
tr|A0A853IA92|A0A85	1
tr|A0A8I0BHH6|A0A8I	5
tr|C5ANM9|C5ANM9_BU	1
tr|A0A6I1YJP1|A0A6I	3
tr|A0A0H3A6B7|A0A0H	5
tr|A0A0K1Q2R4|A0A0K	1
tr|A0A0L6JI55|A0A0L	1
tr|A0A0N1FTW7|A0A0N	1
tr|A0A176QBF1|A0A17	2
tr|A0A1A1YLX8|A0A1A	1
tr|A0A1F2WZL7|A0A1F	1
tr|A0A1F8PMS2|A0A1F	3
tr|A0A1H2GM92|A0A1H	1
tr|A0A1J0PCR8|A0A1J	2
tr|A0A1M5TG93|A0A1M	2
tr|A0A1R4EW46|A0A1R	2
tr|A0A1T5F9J6|A0A1T	2
tr|A0A1U9ZZW1|A0A1U	2
tr|A0A1Y0GX53|A0A1Y	3
tr|A0A1Y6BMV1|A0A1Y	2
tr|A0A1Z8MAG6|A0A1Z	2
tr|A0A255GUS1|A0A25	1
tr|A0A257GGB2|A0A25	1
tr|A0A259DVC6|A0A25	1
tr|A0A2D5XMT2|A0A2D	2
tr|A0A2E0FDA2|A0A2E	6
tr|A0A2E9R6H2|A0A2E	2
tr|A0A2G2LJ23|A0A2G	1
tr|A0A2N5JU30|A0A2N	1
tr|A0A2P5LQD1|A0A2P	1
tr|A0A2T6FA85|A0A2T	1
tr|A0A2V6VNU8|A0A2V	2
tr|A0A2V8SWX0|A0A2V	1
tr|A0A2V8V8H5|A0A2V	1
tr|A0A328U794|A0A32	2
tr|A0A364Y408|A0A36	1
tr|A0A370F7Y9|A0A37	1
tr|A0A378YV57|A0A37	1
tr|A0A4Q9V2B7|A0A4Q	1
tr|A0A4S4BN60|A0A4S	2
tr|A0A520JRF4|A0A52	2
tr|A0A521P6G5|A0A52	1
tr|A0A534V1C8|A0A53	2
tr|A0A535IPE1|A0A53	1
tr|A0A536D2C2|A0A53	1
tr|A0A542UF22|A0A54	1
tr|A0A554WTC6|A0A55	1
tr|A0A5M6IP14|A0A5M	1
tr|A0A5P9PZ72|A0A5P	1
tr|A0A6G6WEH9|A0A6G	1
tr|A0A6N7QP31|A0A6N	1
tr|A0A6N8WZ58|A0A6N	1
tr|A0A6P1M5F2|A0A6P	2
tr|A0A7C1UM38|A0A7C	2
tr|A0A7G6YMN3|A0A7G	2
tr|A0A7K0RY36|A0A7K	1
tr|A0A7V4MHQ7|A0A7V	1
tr|A0A7V5ERA1|A0A7V	1
tr|A0A7W0RPM1|A0A7W	1
tr|A0A7W1W698|A0A7W	1
tr|A0A7X7JND3|A0A7X	1
tr|A0A838EDK2|A0A83	5
tr|A0A8J3EV79|A0A8J	1
tr|A0A934UZ41|A0A93	1
tr|A0A937BDS5|A0A93	1
tr|A0A941UY56|A0A94	2
tr|A0A946H0X9|A0A94	2
tr|A0A947HKQ2|A0A94	1
tr|A0A949C0M6|A0A94	5
tr|A0A951FDS7|A0A95	1
tr|A0A951ZM77|A0A95	1
tr|A0A953SA88|A0A95	1
tr|A0A953WD13|A0A95	1
tr|A0A957XDE0|A0A95	1
tr|A0A958J3P6|A0A95	1
tr|A0A962KTD2|A0A96	1
tr|A0A970ZK79|A0A97	1
tr|A0A972GCG2|A0A97	1
tr|A0A972TZE0|A0A97	1
tr|A0A973SL04|A0A97	1
tr|A0A973VKN3|A0A97	1
tr|A0A976KS58|A0A97	1
tr|D9WZ37|D9WZ37_ST	1
tr|A0A0D6T7L3|A0A0D	1
tr|A0A0F7PQQ8|A0A0F	1
tr|A0A0Q6VWR3|A0A0Q	1
tr|A0A178MV58|A0A17	1
tr|A0A1H8LHK3|A0A1H	1
tr|A0A1S7S9F4|A0A1S	3
tr|A0A1Y6KEN3|A0A1Y	1
tr|A0A2N7TQG8|A0A2N	1
tr|A0A348HCV2|A0A34	4
tr|A0A420WJG3|A0A42	1
tr|A0A561PZE6|A0A56	1
tr|A0A5B9FFG2|A0A5B	1
tr|A0A5C7KF08|A0A5C	4
tr|A0A7U3Z179|A0A7U	1
tr|Q19U14|Q19U14_AZ	1
tr|A0A0J2K6W5|A0A0J	4
tr|A0A0Q3S5N8|A0A0Q	1
tr|A0A0Q4TC28|A0A0Q	4
tr|A0A0S2ET69|A0A0S	1
tr|A0A0W1JLU7|A0A0W	1
tr|A0A142Y5I0|A0A14	1
tr|A0A1D8AYF7|A0A1D	3
tr|A0A1E8CUN8|A0A1E	2
tr|A0A1F5IY29|A0A1F	2
tr|A0A1W1IAE4|A0A1W	2
tr|A0A1W9QQ39|A0A1W	2
tr|A0A1Z8MPA0|A0A1Z	1
tr|A0A2E5ERV9|A0A2E	1
tr|A0A2G2I577|A0A2G	1
tr|A0A2G2JXR5|A0A2G	1
tr|A0A2H0DMQ8|A0A2H	1
tr|A0A2H0FP91|A0A2H	1
tr|A0A2H0HAR6|A0A2H	3
tr|A0A2H3L969|A0A2H	1
tr|A0A2M7PXU4|A0A2M	1
tr|A0A2N0THC0|A0A2N	15
tr|A0A2S5Z7V0|A0A2S	1
tr|A0A2T5VE25|A0A2T	1
tr|A0A315DQL6|A0A31	1
tr|A0A318HC81|A0A31	1
tr|A0A352QNU7|A0A35	4
tr|A0A367FAA1|A0A36	1
tr|A0A367ZK60|A0A36	1
tr|A0A378PFA1|A0A37	6
tr|A0A3C1FE60|A0A3C	1
tr|A0A3D8YEJ6|A0A3D	2
tr|A0A3L9Y6W8|A0A3L	1
tr|A0A3M2DWX7|A0A3M	1
tr|A0A3N7I512|A0A3N	1
tr|A0A3P0XAT4|A0A3P	1
tr|A0A401ZS77|A0A40	2
tr|A0A430F8V8|A0A43	3
tr|A0A496Q2G5|A0A49	1
tr|A0A4V3BYN8|A0A4V	1
tr|A0A4Z0DR61|A0A4Z	2
tr|A0A523C4T8|A0A52	1
tr|A0A537NYL9|A0A53	1
tr|A0A538HNQ3|A0A53	1
tr|A0A556QR47|A0A55	1
tr|A0A5B8LS40|A0A5B	1
tr|A0A5C4JXV6|A0A5C	1
tr|A0A5C5ZQY7|A0A5C	1
tr|A0A5C5ZTM2|A0A5C	1
tr|A0A5C7ZNG0|A0A5C	1
tr|A0A5J5IAV8|A0A5J	1
tr|A0A5J6Q3D2|A0A5J	1
tr|A0A6I2JGN0|A0A6I	5
tr|A0A6I2XP56|A0A6I	1
tr|A0A6N6N0M9|A0A6N	1
tr|A0A7C4CYN0|A0A7C	2
tr|A0A7C4G809|A0A7C	1
tr|A0A7C5J909|A0A7C	1
tr|A0A7C5QUT3|A0A7C	1
tr|A0A7J5DSV4|A0A7J	1
tr|A0A7V3YMP7|A0A7V	2
tr|A0A7V4SS30|A0A7V	1
tr|A0A7W1J8E8|A0A7W	1
tr|A0A7W5ENP7|A0A7W	1
tr|A0A7Y0TZW5|A0A7Y	8
tr|A0A7Y3V2Q6|A0A7Y	2
tr|A0A7Y5PVL0|A0A7Y	1
tr|A0A7Y6I3L9|A0A7Y	4
tr|A0A840MLZ8|A0A84	1
tr|A0A850GE94|A0A85	2
tr|A0A8T3R4T5|A0A8T	1
tr|A0A931L9P8|A0A93	1
tr|A0A933GV95|A0A93	3
tr|A0A933KSG9|A0A93	1
tr|A0A934BYX9|A0A93	1
tr|A0A934F9A2|A0A93	1
tr|A0A934VB42|A0A93	1
tr|A0A936IJW2|A0A93	1
tr|A0A941V1N4|A0A94	1
tr|A0A946SIT5|A0A94	1
tr|A0A951KDQ8|A0A95	1
tr|A0A956QNX1|A0A95	2
tr|A0A958JQH3|A0A95	1
tr|A0A962WJR1|A0A96	1
tr|A0A970L3E3|A0A97	1
tr|A4BNC8|A4BNC8_9G	3
tr|M5T446|M5T446_9B	12
tr|N8PMD4|N8PMD4_9G	16
tr|Q9RLW2|Q9RLW2_KL	1
tr|U2R0X4|U2R0X4_9A	1
tr|A0A1H2MLG3|A0A1H	4
tr|A0A1V2AK89|A0A1V	1
tr|A0A240A972|A0A24	1
tr|A0A3M0CTJ3|A0A3M	1
tr|A0A431KNF3|A0A43	1
tr|A0A521W8G0|A0A52	1
tr|A0A6A7YJH7|A0A6A	4
tr|A0A958GQZ0|A0A95	1
tr|A0A1F4DCH2|A0A1F	1
tr|A0A399XJC9|A0A39	2
tr|A0A0K2AVF6|A0A0K	1
tr|A0A0M3SX60|A0A0M	1
tr|A0A1C4YDR8|A0A1C	4
tr|A0A1F2YCL8|A0A1F	1
tr|A0A1F8LXH0|A0A1F	1
tr|A0A1G7GW15|A0A1G	1
tr|A0A1J5SUC2|A0A1J	1
tr|A0A1Q3WYD0|A0A1Q	4
tr|A0A1Q7S224|A0A1Q	1
tr|A0A1V5CZ49|A0A1V	1
tr|A0A1Y4ANX2|A0A1Y	1
tr|A0A2A5FY45|A0A2A	1
tr|A0A2D6HNS7|A0A2D	1
tr|A0A2D6PZX2|A0A2D	1
tr|A0A2D7I5E1|A0A2D	1
tr|A0A2D8RAK3|A0A2D	1
tr|A0A2E2C103|A0A2E	2
tr|A0A2E2R2W3|A0A2E	1
tr|A0A2E8KFH2|A0A2E	1
tr|A0A2N5YUX6|A0A2N	1
tr|A0A2P2E424|A0A2P	1
tr|A0A2T5JT75|A0A2T	4
tr|A0A2T8HNB5|A0A2T	1
tr|A0A317KV59|A0A31	2
tr|A0A353QSS8|A0A35	1
tr|A0A355DCA3|A0A35	3
tr|A0A356J2M0|A0A35	2
tr|A0A3B9AM72|A0A3B	2
tr|A0A3D2IV50|A0A3D	3
tr|A0A3M2BVJ4|A0A3M	1
tr|A0A3N8CJ84|A0A3N	1
tr|A0A495IXB8|A0A49	1
tr|A0A496PXZ5|A0A49	2
tr|A0A4Q5UM68|A0A4Q	2
tr|A0A4R4IFX7|A0A4R	1
tr|A0A4S4F867|A0A4S	1
tr|A0A4V3WC43|A0A4V	1
tr|A0A4Y9P6T3|A0A4Y	1
tr|A0A521ZFE2|A0A52	1
tr|A0A545TQC8|A0A54	1
tr|A0A5C6RMF3|A0A5C	1
tr|A0A5M9ZP59|A0A5M	2
tr|A0A5N0A098|A0A5N	1
tr|A0A5R9GK40|A0A5R	1
tr|A0A6C0NZU1|A0A6C	1
tr|A0A6I2VGW7|A0A6I	2
tr|A0A6J5Z5X9|A0A6J	2
tr|A0A6N9Z292|A0A6N	1
tr|A0A6N9Z2K9|A0A6N	1
tr|A0A6P3AZL8|A0A6P	1
tr|A0A7C3YD12|A0A7C	1
tr|A0A7C5D1Y2|A0A7C	2
tr|A0A7C9BT07|A0A7C	4
tr|A0A7K1CJ24|A0A7K	1
tr|A0A7U7JF01|A0A7U	1
tr|A0A7W1TNU3|A0A7W	2
tr|A0A7X9BQP9|A0A7X	6
tr|A0A7Z9PYM4|A0A7Z	1
tr|A0A845JZU0|A0A84	1
tr|A0A845RM36|A0A84	1
tr|A0A857JA33|A0A85	2
tr|A0A8B5WR88|A0A8B	1
tr|A0A8X8P0Q0|A0A8X	3
tr|A0A916Z791|A0A91	1
tr|A0A918LIW9|A0A91	1
tr|A0A927GDI2|A0A92	1
tr|A0A927J4C4|A0A92	1
tr|A0A928G975|A0A92	1
tr|A0A932FUH8|A0A93	1
tr|A0A932HMK4|A0A93	1
tr|A0A936VQ42|A0A93	1
tr|A0A937XLG6|A0A93	2
tr|A0A951IA20|A0A95	1
tr|A0A951KU22|A0A95	1
tr|A0A954NJS8|A0A95	1
tr|A0A955B4W7|A0A95	1
tr|A0A966NZ25|A0A96	1
tr|A0A970KJ10|A0A97	1
tr|A0A975STG9|A0A97	3
tr|A0A1G9Z7A1|A0A1G	2
tr|A0A2S7X1G5|A0A2S	1
tr|A0A3L7J3S5|A0A3L	1
tr|A0A420CEY9|A0A42	1
tr|A0A515ESX6|A0A51	1
tr|A0A1S1J2L5|A0A1S	2
tr|A0A076HYK4|A0A07	1
tr|A0A0E2Z1N1|A0A0E	2
tr|A0A0F3IGA6|A0A0F	8
tr|A0A0F6FJA8|A0A0F	11
tr|A0A0R2W2I7|A0A0R	1
tr|A0A0R2WJJ2|A0A0R	1
tr|A0A0X3T837|A0A0X	10
tr|A0A136MPR2|A0A13	5
tr|A0A146GFX7|A0A14	2
tr|A0A162Q790|A0A16	1
tr|A0A1F5UVP8|A0A1F	1
tr|A0A1F6QDB5|A0A1F	1
tr|A0A1H4YT61|A0A1H	1
tr|A0A1H9RSV9|A0A1H	1
tr|A0A1M3FX33|A0A1M	5
tr|A0A1M5ERF8|A0A1M	1
tr|A0A1N7PT49|A0A1N	1
tr|A0A261FI54|A0A26	1
tr|A0A2D8RRR1|A0A2D	5
tr|A0A2E1CUW2|A0A2E	1
tr|A0A2E1YBP8|A0A2E	5
tr|A0A2E4ASM9|A0A2E	1
tr|A0A2G2DAC3|A0A2G	1
tr|A0A2K8N4G8|A0A2K	1
tr|A0A2M7PZS2|A0A2M	1
tr|A0A2S4JJD3|A0A2S	2
tr|A0A2U2ZXG9|A0A2U	1
tr|A0A2W6F8Z6|A0A2W	1
tr|A0A2W7B3E9|A0A2W	8
tr|A0A357NFP8|A0A35	1
tr|A0A365KUH9|A0A36	6
tr|A0A369WRG8|A0A36	2
tr|A0A372FUA9|A0A37	3
tr|A0A395JL49|A0A39	1
tr|A0A3B8ZKE0|A0A3B	1
tr|A0A3B9AQC9|A0A3B	1
tr|A0A3D3LYQ6|A0A3D	1
tr|A0A3N5CRD6|A0A3N	1
tr|A0A3N5HRC5|A0A3N	1
tr|A0A3N5S9J3|A0A3N	1
tr|A0A497A2U2|A0A49	1
tr|A0A497Y9H0|A0A49	3
tr|A0A4Q6G163|A0A4Q	1
tr|A0A4U0H9I6|A0A4U	1
tr|A0A4V1ZXB6|A0A4V	1
tr|A0A517YM86|A0A51	1
tr|A0A519S4A7|A0A51	1
tr|A0A538CRH2|A0A53	1
tr|A0A543CQ19|A0A54	1
tr|A0A5C6AJ97|A0A5C	1
tr|A0A5C9CPM2|A0A5C	1
tr|A0A5P2G649|A0A5P	1
tr|A0A5R8KEQ4|A0A5R	1
tr|A0A643G3Z9|A0A64	1
tr|A0A660VK25|A0A66	1
tr|A0A6B8RHP2|A0A6B	1
tr|A0A6F8XNR0|A0A6F	1
tr|A0A6J4U0L1|A0A6J	1
tr|A0A6N4XXC0|A0A6N	1
tr|A0A6P2E1B9|A0A6P	1
tr|A0A7C5E182|A0A7C	1
tr|A0A7I0HPN7|A0A7I	1
tr|A0A7W0NXD4|A0A7W	1
tr|A0A7X6MNJ8|A0A7X	1
tr|A0A7X7WRA9|A0A7X	1
tr|A0A7Y5BRP4|A0A7Y	1
tr|A0A837UNF4|A0A83	1
tr|A0A8J2YTL5|A0A8J	1
tr|A0A8T3PBN1|A0A8T	1
tr|A0A8T7M1H7|A0A8T	1
tr|A0A917QXJ1|A0A91	1
tr|A0A932XCS9|A0A93	1
tr|A0A937BBG4|A0A93	1
tr|A0A937BL22|A0A93	1
tr|A0A950WQN9|A0A95	1
tr|A0A951NTK4|A0A95	1
tr|A0A951S7D3|A0A95	3
tr|A0A956QEI9|A0A95	1
tr|A0A958XFH5|A0A95	1
tr|A0A968H8S6|A0A96	1
tr|A0A970HRN8|A0A97	1
tr|B8EMC5|B8EMC5_ME	1
tr|F2NV07|F2NV07_TR	1
tr|K6VUE1|K6VUE1_9M	1
tr|V2V7M9|V2V7M9_9G	1
tr|W8ZHU6|W8ZHU6_9B	1
tr|A0A1L9BM79|A0A1L	1
tr|A0A1L9P269|A0A1L	1
tr|A0A924WY94|A0A92	1
tr|W4HF72|W4HF72_9R	1
tr|A0A061NVE5|A0A06	1
tr|A0A068YZM1|A0A06	3
tr|A0A0L0QL86|A0A0L	1
tr|A0A0P1GEN6|A0A0P	1
tr|A0A0Q8JJG9|A0A0Q	1
tr|A0A0Q8QL76|A0A0Q	1
tr|A0A1C5SJ00|A0A1C	1
tr|A0A1E4CD03|A0A1E	1
tr|A0A1E7KH71|A0A1E	1
tr|A0A1F8N8U4|A0A1F	1
tr|A0A1G9TCE3|A0A1G	14
tr|A0A1H4GUQ0|A0A1H	3
tr|A0A1H8NVF4|A0A1H	1
tr|A0A1I3W272|A0A1I	1
tr|A0A1I4R530|A0A1I	2
tr|A0A1J5SMQ4|A0A1J	1
tr|A0A1Q7AP79|A0A1Q	1
tr|A0A1R1LTF7|A0A1R	1
tr|A0A1T5KX90|A0A1T	1
tr|A0A1V1PCP7|A0A1V	1
tr|A0A1V3NBG5|A0A1V	1
tr|A0A1X7N5C7|A0A1X	1
tr|A0A1Y3QKS1|A0A1Y	1
tr|A0A202DWP7|A0A20	1
tr|A0A220SJ52|A0A22	1
tr|A0A290Q5E2|A0A29	1
tr|A0A2D9ZBG9|A0A2D	1
tr|A0A2E0WYR5|A0A2E	1
tr|A0A2G1ZZ67|A0A2G	4
tr|A0A2N5J3S6|A0A2N	1
tr|A0A2W2AZI6|A0A2W	1
tr|A0A327TE37|A0A32	5
tr|A0A351JME4|A0A35	1
tr|A0A352NQE1|A0A35	1
tr|A0A367ZPI3|A0A36	1
tr|A0A399ZRE1|A0A39	1
tr|A0A3A4PX31|A0A3A	1
tr|A0A3D0GLC2|A0A3D	1
tr|A0A3D1AI48|A0A3D	1
tr|A0A3D1QTW1|A0A3D	1
tr|A0A3M0I9Y2|A0A3M	1
tr|A0A3M1WZ48|A0A3M	2
tr|A0A3M2C0M1|A0A3M	1
tr|A0A3N1GTQ0|A0A3N	1
tr|A0A3N5LGN8|A0A3N	1
tr|A0A3P3WB38|A0A3P	1
tr|A0A430BAJ5|A0A43	1
tr|A0A4Q4BU07|A0A4Q	3
tr|A0A517TQW8|A0A51	2
tr|A0A518G780|A0A51	1
tr|A0A534SKM2|A0A53	1
tr|A0A537YPI9|A0A53	1
tr|A0A5B8W791|A0A5B	1
tr|A0A5M9ZF19|A0A5M	1
tr|A0A5N7MCH9|A0A5N	1
tr|A0A653TMZ2|A0A65	2
tr|A0A6N2EJ02|A0A6N	1
tr|A0A6N7YVQ1|A0A6N	1
tr|A0A7C2N5A1|A0A7C	1
tr|A0A7C2PMF4|A0A7C	1
tr|A0A7C3FWQ7|A0A7C	1
tr|A0A7C5ACA3|A0A7C	1
tr|A0A7I0B4K0|A0A7I	1
tr|A0A7M3N0E1|A0A7M	1
tr|A0A7T8BC80|A0A7T	1
tr|A0A7W1FNY4|A0A7W	2
tr|A0A7X9FC02|A0A7X	2
tr|A0A7Y0GCJ9|A0A7Y	1
tr|A0A7Y7B2E9|A0A7Y	1
tr|A0A8J7U3K2|A0A8J	1
tr|A0A918V390|A0A91	1
tr|A0A921FUP3|A0A92	2
tr|A0A925CTX3|A0A92	1
tr|A0A936W308|A0A93	1
tr|A0A936WQH8|A0A93	1
tr|A0A940H4Y6|A0A94	1
tr|A0A951BA31|A0A95	1
tr|A0A951TVE0|A0A95	1
tr|A0A952P5E7|A0A95	1
tr|A0A952V674|A0A95	1
tr|A0A953D2B8|A0A95	1
tr|A0A954Z2J3|A0A95	1
tr|A0A959TG33|A0A95	2
tr|A0A962E6V9|A0A96	1
tr|A0A972QUM1|A0A97	1
tr|A0A977U6F4|A0A97	1
tr|A5PER3|A5PER3_9S	1
tr|D2ISD9|D2ISD9_9C	1
tr|E7H0F8|E7H0F8_9B	1
tr|E7H434|E7H434_9B	3
tr|F0SM47|F0SM47_RU	1
tr|F4KP98|F4KP98_HA	1
tr|F4L0I0|F4L0I0_HA	1
tr|F4LPG4|F4LPG4_TR	1
tr|J8RTA6|J8RTA6_PS	1
tr|K1YIK9|K1YIK9_9B	1
tr|R4VLL7|R4VLL7_9G	1
tr|U5QFL6|U5QFL6_9C	1
tr|W5WEM6|W5WEM6_9P	1
tr|W7RKY0|W7RKY0_LY	1
tr|A0A084D7S2|A0A08	2
tr|A0A1W2C742|A0A1W	1
tr|A0A2Y9TY05|A0A2Y	3
tr|A0A3N1PBG0|A0A3N	1
tr|A0A899NNM2|A0A89	1
tr|A0A934SWZ3|A0A93	1
tr|A0A940YQ26|A0A94	1
tr|A0A948MZW2|A0A94	1
tr|A0A961KGB1|A0A96	1
tr|K2J916|K2J916_9R	1
tr|A0A0K2F6Q4|A0A0K	2
tr|A0A0Q8DDV3|A0A0Q	1
tr|A0A0S7XQV2|A0A0S	1
tr|A0A172YIW4|A0A17	1
tr|A0A1B3XKW2|A0A1B	2
tr|A0A1G8C8Y3|A0A1G	8
tr|A0A1G9WM83|A0A1G	1
tr|A0A1H9GEE9|A0A1H	1
tr|A0A1I5YSS3|A0A1I	1
tr|A0A1K2IXE5|A0A1K	1
tr|A0A1M6MRE4|A0A1M	1
tr|A0A1S2KMT3|A0A1S	1
tr|A0A1V2RDL0|A0A1V	1
tr|A0A1W2D5W7|A0A1W	2
tr|A0A1Z9H379|A0A1Z	2
tr|A0A1Z9IH13|A0A1Z	1
tr|A0A285QUX2|A0A28	1
tr|A0A2A4PLM2|A0A2A	1
tr|A0A2D8V2U8|A0A2D	2
tr|A0A2E2B0H6|A0A2E	1
tr|A0A2E4ECT7|A0A2E	1
tr|A0A2M9J9Y9|A0A2M	1
tr|A0A2N3R7N6|A0A2N	1
tr|A0A2N7VHJ8|A0A2N	1
tr|A0A2N8L0C1|A0A2N	1
tr|A0A2P6C5L0|A0A2P	1
tr|A0A2R8AH14|A0A2R	1
tr|A0A2T6F289|A0A2T	1
